,n__fc__x,n__tc__x,n__fc__rw7,n__tc__rw7,n__fc__rw30,n__tc__rw30,n__fc__rw90,n__tc__rw90,duration_in__fc__rw7,target
14187,-0.7012871418579991,-0.2626150271974811,-1.0,-1.0,-1.0,-1.0,-0.7878268803130803,-0.4294245659089597,-1.0,False
14188,-0.7012871418579991,-0.1938869579674336,-1.0,-1.0,-1.0,-0.6608441294860572,-1.0,-0.46606408223312135,-1.0,False
14189,-0.7012871418579991,-0.2626150271974811,-1.0,-1.0,-1.0,-0.7860164701943249,-0.7878268803130803,-0.2758722708694411,-1.0,False
14190,-0.7012871418579991,-0.1938869579674336,-1.0,-0.7360582269542151,-1.0,-0.5720329403886498,-1.0,-0.46606408223312135,-1.0,False
14191,-0.7012871418579991,-0.2497694886230587,-1.0,-1.0,-1.0,-1.0,-0.7878268803130803,-0.4294245659089597,-1.0,False
14192,-0.7012871418579991,-0.2626150271974811,-1.0,-1.0,-1.0,-0.7860164701943249,-0.7878268803130803,-0.2392327545452796,-1.0,False
14193,-0.7012871418579991,-0.1938869579674336,-1.0,-1.0,-1.0,-0.6608441294860572,-1.0,-0.46606408223312135,-1.0,False
14194,-0.7012871418579991,-0.2259006651086004,-1.0,-0.5816621873485768,-1.0,-0.5720329403886498,-1.0,-0.4294245659089597,-1.0,False
14195,-0.7012871418579991,-0.2497694886230587,-1.0,-0.7360582269542151,-1.0,-0.7860164701943249,-0.7878268803130803,-0.3971062220886703,-1.0,False
14196,-0.7012871418579991,-0.2497694886230587,-1.0,-0.7360582269542151,-1.0,-0.7860164701943249,-0.7878268803130803,-0.46606408223312135,-1.0,False
14197,-0.7012871418579991,-0.2626150271974811,-1.0,-1.0,-1.0,-1.0,-0.7878268803130803,-0.4294245659089597,-1.0,False
14198,-0.7012871418579991,-0.2626150271974811,-1.0,-1.0,-1.0,-1.0,-0.7878268803130803,-0.4294245659089597,-1.0,False
14199,-0.7012871418579991,-0.20411013648532705,-1.0,-1.0,-1.0,-0.6608441294860572,-1.0,-0.46606408223312135,-1.0,False
14200,-0.7012871418579991,-0.20411013648532705,-1.0,-1.0,-1.0,-0.5031456303010358,-1.0,-0.4294245659089597,-1.0,False
14201,-0.7012871418579991,-0.1938869579674336,-1.0,-1.0,-1.0,-0.6608441294860572,-1.0,-0.46606408223312135,-1.0,False
14202,-0.7012871418579991,-0.2259006651086004,-1.0,-0.5816621873485768,-1.0,-0.5720329403886498,-1.0,-0.4294245659089597,-1.0,False
14203,-0.7012871418579991,-0.2626150271974811,-1.0,-1.0,-1.0,-0.7860164701943249,-0.7878268803130803,-0.2392327545452796,-1.0,False
14204,-0.7012871418579991,-0.2147684725360114,-1.0,-0.7360582269542151,-1.0,-0.5031456303010358,-1.0,-0.4294245659089597,-1.0,False
14205,-0.7012871418579991,-0.20411013648532705,-1.0,-0.7360582269542151,-1.0,-0.5031456303010358,-1.0,-0.4294245659089597,-1.0,False
14206,-0.7012871418579991,-0.20411013648532705,-1.0,-0.7360582269542151,-1.0,-0.5031456303010358,-1.0,-0.4294245659089597,-1.0,False
14207,-0.7012871418579991,-0.20411013648532705,-1.0,-0.7360582269542151,-1.0,-0.5031456303010358,-1.0,-0.4294245659089597,-1.0,False
14208,-0.7012871418579991,-0.2497694886230587,-1.0,-0.7360582269542151,-1.0,-0.7860164701943249,-0.7878268803130803,-0.4294245659089597,-1.0,False
14209,-0.7012871418579991,-0.2626150271974811,-1.0,-1.0,-1.0,-0.7860164701943249,-0.7878268803130803,-0.22259803834086345,-1.0,False
14210,-0.7012871418579991,-0.2626150271974811,-1.0,-1.0,-1.0,-0.7860164701943249,-0.7878268803130803,-0.2392327545452796,-1.0,False
14211,-0.7012871418579991,-0.5512841268459853,-1.0,-0.7360582269542151,-1.0,-0.7860164701943249,-0.6637135616352108,-0.508361299680655,-1.0,False
14212,-0.7012871418579991,-0.5512841268459853,-1.0,-1.0,-1.0,-0.7860164701943249,-0.6637135616352108,-0.508361299680655,-1.0,False
14213,-0.7012871418579991,-0.5512841268459853,-1.0,-0.7360582269542151,-1.0,-0.7860164701943249,-0.6637135616352108,-0.508361299680655,-1.0,False
14214,-0.7012871418579991,-0.5512841268459853,-1.0,-1.0,-1.0,-0.7860164701943249,-0.7878268803130803,-0.5583882897771537,-1.0,False
14215,-0.7012871418579991,-0.5512841268459853,-1.0,-1.0,-1.0,-0.7860164701943249,-0.6637135616352108,-0.508361299680655,-1.0,False
14216,-0.7012871418579991,-0.5512841268459853,-1.0,-1.0,-1.0,-0.7860164701943249,-0.6637135616352108,-0.508361299680655,-1.0,False
14217,-0.7012871418579991,-0.5512841268459853,-1.0,-0.7360582269542151,-1.0,-0.7860164701943249,-0.6637135616352108,-0.508361299680655,-1.0,False
14218,-0.7012871418579991,-0.5512841268459853,-1.0,-0.7360582269542151,-1.0,-0.7860164701943249,-0.6637135616352108,-0.508361299680655,-1.0,False
14219,-0.7012871418579991,-0.5512841268459853,-1.0,-0.7360582269542151,-1.0,-0.7860164701943249,-0.6637135616352108,-0.508361299680655,-1.0,False
14220,-0.7012871418579991,-0.5512841268459853,-1.0,-1.0,-1.0,-0.7860164701943249,-0.6637135616352108,-0.508361299680655,-1.0,False
14221,-0.7012871418579991,-0.5512841268459853,-1.0,-1.0,-1.0,-0.7860164701943249,-0.6637135616352108,-0.508361299680655,-1.0,False
14222,-0.7012871418579991,-0.5512841268459853,-1.0,-0.7360582269542151,-1.0,-0.7860164701943249,-0.6637135616352108,-0.508361299680655,-1.0,False
14223,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
14224,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
14225,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
14226,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
14227,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
14228,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
14229,-1.0,-0.7248711220263144,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
14230,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
14231,-1.0,-0.7248711220263144,-1.0,-0.5816621873485768,-1.0,-0.6608441294860572,-1.0,-0.6985531110443353,-1.0,False
14232,-1.0,-0.826413004819671,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
14233,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
14234,-0.6230663400476832,-0.39948766028892946,-1.0,-1.0,-1.0,-0.7860164701943249,-0.5756537606261608,-0.3971062220886703,-1.0,False
14235,-0.6230663400476832,-0.39948766028892946,-1.0,-1.0,-0.7523776572625627,-0.7860164701943249,-0.5756537606261608,-0.34204443416258457,-1.0,False
14236,-0.6230663400476832,-0.39948766028892946,-1.0,-1.0,-1.0,-1.0,-0.5756537606261608,-0.3971062220886703,-1.0,False
14237,-0.6230663400476832,-0.39948766028892946,-1.0,-1.0,-1.0,-0.7860164701943249,-0.5756537606261608,-0.36819647841347347,-1.0,False
14238,-0.434599510071525,-0.3218146010100311,-0.6818023842614117,-0.7360582269542151,-0.42503872547611676,-0.5031456303010358,-0.40435474811860916,-0.36819647841347347,-0.03733798961194601,False
14239,-0.4025742837159981,-0.2904696074761032,-1.0,-1.0,-0.7523776572625627,-0.7860164701943249,-0.4515404419482911,-0.4294245659089597,-1.0,False
14240,-0.4025742837159981,-0.2904696074761032,-0.6818023842614117,-0.5816621873485768,-0.35990552968300293,-0.399272284360778,-0.36348064093924126,-0.36819647841347347,-0.14614595403809783,False
14241,-0.4709067172218383,-0.33909269949498444,-1.0,-1.0,-0.5047553145251255,-0.5720329403886498,-0.4515404419482911,-0.3971062220886703,-1.0,False
14242,-0.434599510071525,-0.3218146010100311,-1.0,-1.0,-0.5047553145251255,-0.5720329403886498,-0.4515404419482911,-0.3971062220886703,-1.0,False
14243,-0.4025742837159981,-0.2904696074761032,-1.0,-1.0,-0.6075278724204403,-0.5720329403886498,-0.40435474811860916,-0.4294245659089597,-1.0,False
14244,-0.6230663400476832,-0.39948766028892946,-1.0,-1.0,-0.6075278724204403,-0.6608441294860572,-0.5756537606261608,-0.34204443416258457,-1.0,False
14245,-0.4025742837159981,-0.2761552488722997,-1.0,-0.7360582269542151,-1.0,-0.7860164701943249,-0.4515404419482911,-0.4294245659089597,-1.0,False
14246,-0.6230663400476832,-0.39948766028892946,-1.0,-1.0,-0.6075278724204403,-0.6608441294860572,-0.5756537606261608,-0.34204443416258457,-1.0,False
14247,-0.434599510071525,-0.3056520192786837,-0.6818023842614117,-0.5816621873485768,-0.42503872547611676,-0.44686059968038205,-0.40435474811860916,-0.36819647841347347,-0.03733798961194601,False
14248,-0.4025742837159981,-0.2904696074761032,-1.0,-1.0,-0.35990552968300293,-0.399272284360778,-0.36348064093924126,-0.3971062220886703,-1.0,False
14249,-0.4025742837159981,-0.2904696074761032,-1.0,-1.0,-0.6075278724204403,-0.5720329403886498,-0.40435474811860916,-0.4294245659089597,-1.0,False
14250,-0.434599510071525,-0.3056520192786837,-0.6818023842614117,-0.5816621873485768,-0.42503872547611676,-0.44686059968038205,-0.40435474811860916,-0.36819647841347347,-0.03733798961194601,False
14251,-0.4025742837159981,-0.2904696074761032,-1.0,-1.0,-0.6075278724204403,-0.5720329403886498,-0.40435474811860916,-0.4294245659089597,-1.0,False
14252,-0.6230663400476832,-0.39948766028892946,-1.0,-1.0,-1.0,-1.0,-0.5756537606261608,-0.3971062220886703,-1.0,False
14253,-0.4025742837159981,-0.2761552488722997,-1.0,-0.7360582269542151,-1.0,-0.7860164701943249,-0.4515404419482911,-0.4294245659089597,-1.0,False
14254,-0.4709067172218383,-0.33909269949498444,-1.0,-1.0,-0.5047553145251255,-0.5720329403886498,-0.4515404419482911,-0.3971062220886703,-1.0,False
14255,-0.4025742837159981,-0.2904696074761032,-1.0,-1.0,-0.7523776572625627,-0.7860164701943249,-0.4515404419482911,-0.4294245659089597,-1.0,False
14256,-0.6230663400476832,-0.39948766028892946,-1.0,-1.0,-0.7523776572625627,-0.7860164701943249,-0.5756537606261608,-0.34204443416258457,-1.0,False
14257,-0.4025742837159981,-0.2904696074761032,-1.0,-1.0,-0.6075278724204403,-0.5720329403886498,-0.40435474811860916,-0.4294245659089597,-1.0,False
14258,-0.434599510071525,-0.3056520192786837,-0.6818023842614117,-0.5816621873485768,-0.42503872547611676,-0.44686059968038205,-0.40435474811860916,-0.36819647841347347,-0.03733798961194601,False
14259,-0.6230663400476832,-0.39948766028892946,-1.0,-1.0,-1.0,-0.7860164701943249,-0.5756537606261608,-0.36819647841347347,-1.0,False
14260,-0.4709067172218383,-0.33909269949498444,-0.3636047685228234,-0.47211645390843004,-0.5047553145251255,-0.5720329403886498,-0.4515404419482911,-0.36819647841347347,0.06795547023613846,False
14261,-0.6230663400476832,-0.39948766028892946,-1.0,-1.0,-0.7523776572625627,-0.7860164701943249,-0.5756537606261608,-0.34204443416258457,-1.0,False
14262,-0.434599510071525,-0.3056520192786837,-0.6818023842614117,-0.7360582269542151,-0.42503872547611676,-0.5031456303010358,-0.40435474811860916,-0.3971062220886703,-0.03733798961194601,False
14263,-0.4025742837159981,-0.2904696074761032,-1.0,-1.0,-0.6075278724204403,-0.5720329403886498,-0.40435474811860916,-0.4294245659089597,-1.0,False
14264,-0.6230663400476832,-0.39948766028892946,-1.0,-1.0,-1.0,-1.0,-0.6637135616352108,-0.4294245659089597,-1.0,False
14265,-0.4025742837159981,-0.2904696074761032,-1.0,-1.0,-0.6075278724204403,-0.5720329403886498,-0.40435474811860916,-0.4294245659089597,-1.0,False
14266,-0.6230663400476832,-0.39948766028892946,-1.0,-1.0,-1.0,-1.0,-0.5756537606261608,-0.3971062220886703,-1.0,False
14267,-0.4025742837159981,-0.2761552488722997,-1.0,-0.7360582269542151,-0.7523776572625627,-0.6608441294860572,-0.4515404419482911,-0.4294245659089597,-1.0,False
14268,-0.4709067172218383,-0.33909269949498444,-0.6818023842614117,-1.0,-0.5047553145251255,-0.5720329403886498,-0.4515404419482911,-0.3971062220886703,-0.1793021271960712,False
14269,-0.6230663400476832,-0.39948766028892946,-1.0,-1.0,-1.0,-1.0,-0.6637135616352108,-0.4294245659089597,-1.0,False
14270,-0.6230663400476832,-0.39948766028892946,-1.0,-1.0,-1.0,-0.7860164701943249,-0.5756537606261608,-0.36819647841347347,-1.0,False
14271,-0.4025742837159981,-0.2626150271974811,-1.0,-0.7360582269542151,-1.0,-0.7860164701943249,-0.4515404419482911,-0.4294245659089597,-1.0,False
14272,-0.6230663400476832,-0.39948766028892946,-1.0,-1.0,-0.7523776572625627,-0.7860164701943249,-0.5756537606261608,-0.34204443416258457,-1.0,False
14273,-0.4025742837159981,-0.2626150271974811,-1.0,-0.7360582269542151,-1.0,-0.6608441294860572,-0.4515404419482911,-0.3971062220886703,-1.0,False
14274,-0.4025742837159981,-0.2904696074761032,-1.0,-1.0,-0.6075278724204403,-0.5720329403886498,-0.40435474811860916,-0.4294245659089597,-1.0,False
14275,-0.6230663400476832,-0.39948766028892946,-1.0,-1.0,-0.7523776572625627,-0.7860164701943249,-0.5756537606261608,-0.34204443416258457,-1.0,False
14276,-0.6230663400476832,-0.39948766028892946,-1.0,-1.0,-1.0,-1.0,-0.5756537606261608,-0.3971062220886703,-1.0,False
14277,-0.4709067172218383,-0.33909269949498444,-0.49566871123545764,-0.47211645390843004,-0.6075278724204403,-0.5720329403886498,-0.5073492724190425,-0.36819647841347347,-0.005608216245841735,False
14278,-0.5128203118818407,-0.33909269949498444,-1.0,-1.0,-1.0,-1.0,-0.6637135616352108,-0.4294245659089597,-1.0,False
14279,-0.4025742837159981,-0.2761552488722997,-1.0,-1.0,-0.7523776572625627,-0.7860164701943249,-0.4515404419482911,-0.46606408223312135,-1.0,False
14280,-0.4025742837159981,-0.2904696074761032,-1.0,-1.0,-0.7523776572625627,-0.7860164701943249,-0.4515404419482911,-0.4294245659089597,-1.0,False
14281,-0.4025742837159981,-0.2904696074761032,-1.0,-1.0,-0.5047553145251255,-0.5720329403886498,-0.40435474811860916,-0.4294245659089597,-1.0,False
14282,-0.4025742837159981,-0.2904696074761032,-0.6818023842614117,-1.0,-0.35990552968300293,-0.399272284360778,-0.36348064093924126,-0.3971062220886703,-0.14614595403809783,False
14283,-0.4709067172218383,-0.33909269949498444,-0.3636047685228234,-0.47211645390843004,-0.5047553145251255,-0.5720329403886498,-0.4515404419482911,-0.3971062220886703,0.06795547023613846,False
14284,-0.4025742837159981,-0.2761552488722997,-1.0,-0.7360582269542151,-1.0,-0.7860164701943249,-0.4515404419482911,-0.4294245659089597,-1.0,False
14285,-0.4025742837159981,-0.2904696074761032,-0.6818023842614117,-0.7360582269542151,-0.35990552968300293,-0.399272284360778,-0.36348064093924126,-0.36819647841347347,-0.14614595403809783,False
14286,-0.6230663400476832,-0.39948766028892946,-1.0,-1.0,-0.7523776572625627,-0.7860164701943249,-0.5756537606261608,-0.36819647841347347,-1.0,False
14287,-0.4025742837159981,-0.2904696074761032,-0.6818023842614117,-0.7360582269542151,-0.35990552968300293,-0.399272284360778,-0.36348064093924126,-0.36819647841347347,-0.14614595403809783,False
14288,-0.6230663400476832,-0.39948766028892946,-1.0,-1.0,-0.7523776572625627,-0.7860164701943249,-0.5756537606261608,-0.34204443416258457,-1.0,False
14289,-0.4025742837159981,-0.2904696074761032,-1.0,-1.0,-0.6075278724204403,-0.5720329403886498,-0.40435474811860916,-0.4294245659089597,-1.0,False
14290,-0.6230663400476832,-0.39948766028892946,-1.0,-1.0,-1.0,-1.0,-0.5756537606261608,-0.3971062220886703,-1.0,False
14291,-0.6230663400476832,-0.39948766028892946,-1.0,-1.0,-1.0,-1.0,-0.5756537606261608,-0.3971062220886703,-1.0,False
14292,-0.6230663400476832,-0.39948766028892946,-1.0,-1.0,-1.0,-1.0,-0.6637135616352108,-0.3971062220886703,-1.0,False
14293,-0.4025742837159981,-0.2904696074761032,-1.0,-0.5816621873485768,-0.42503872547611676,-0.399272284360778,-0.40435474811860916,-0.36819647841347347,-1.0,False
14294,-0.6230663400476832,-0.39948766028892946,-1.0,-1.0,-0.7523776572625627,-0.7860164701943249,-0.5756537606261608,-0.34204443416258457,-1.0,False
14295,-0.6230663400476832,-0.39948766028892946,-1.0,-1.0,-0.7523776572625627,-0.7860164701943249,-0.5756537606261608,-0.34204443416258457,-1.0,False
14296,-0.6230663400476832,-0.39948766028892946,-1.0,-1.0,-0.7523776572625627,-0.7860164701943249,-0.5756537606261608,-0.34204443416258457,-1.0,False
14297,-0.6230663400476832,-0.39948766028892946,-1.0,-1.0,-0.7523776572625627,-0.7860164701943249,-0.5756537606261608,-0.34204443416258457,-1.0,False
14298,-0.6230663400476832,-0.39948766028892946,-1.0,-1.0,-0.7523776572625627,-0.7860164701943249,-0.5756537606261608,-0.34204443416258457,-1.0,False
14299,-0.4025742837159981,-0.2904696074761032,-0.6818023842614117,-0.7360582269542151,-0.35990552968300293,-0.399272284360778,-0.36348064093924126,-0.36819647841347347,-0.14614595403809783,False
14300,-0.4025742837159981,-0.2904696074761032,-1.0,-1.0,-0.6075278724204403,-0.5720329403886498,-0.40435474811860916,-0.4294245659089597,-1.0,False
14301,-0.4025742837159981,-0.2626150271974811,-1.0,-0.7360582269542151,-1.0,-0.6608441294860572,-0.4515404419482911,-0.3971062220886703,-1.0,False
14302,-0.4709067172218383,-0.33909269949498444,-0.3636047685228234,-0.47211645390843004,-0.5047553145251255,-0.5720329403886498,-0.4515404419482911,-0.3971062220886703,0.06795547023613846,False
14303,-0.434599510071525,-0.3056520192786837,-0.6818023842614117,-0.5816621873485768,-0.42503872547611676,-0.44686059968038205,-0.40435474811860916,-0.36819647841347347,-0.03733798961194601,False
14304,-0.4025742837159981,-0.2904696074761032,-1.0,-1.0,-0.6075278724204403,-0.5720329403886498,-0.40435474811860916,-0.4294245659089597,-1.0,False
14305,-0.4025742837159981,-0.2904696074761032,-0.6818023842614117,-0.7360582269542151,-0.35990552968300293,-0.399272284360778,-0.36348064093924126,-0.36819647841347347,-0.14614595403809783,False
14306,-0.4025742837159981,-0.2904696074761032,-1.0,-1.0,-0.6075278724204403,-0.5720329403886498,-0.40435474811860916,-0.4294245659089597,-1.0,False
14307,-0.6230663400476832,-0.39948766028892946,-1.0,-1.0,-0.7523776572625627,-0.7860164701943249,-0.5756537606261608,-0.36819647841347347,-1.0,False
14308,-0.4709067172218383,-0.33909269949498444,-0.3636047685228234,-0.47211645390843004,-0.5047553145251255,-0.5720329403886498,-0.4515404419482911,-0.36819647841347347,0.06795547023613846,False
14309,-0.4025742837159981,-0.2904696074761032,-1.0,-1.0,-0.6075278724204403,-0.5720329403886498,-0.40435474811860916,-0.4294245659089597,-1.0,False
14310,-0.4709067172218383,-0.33909269949498444,-1.0,-1.0,-0.5047553145251255,-0.5720329403886498,-0.4515404419482911,-0.3971062220886703,-1.0,False
14311,-0.4025742837159981,-0.2904696074761032,-1.0,-1.0,-0.7523776572625627,-0.6608441294860572,-0.4515404419482911,-0.4294245659089597,-1.0,False
14312,-0.6230663400476832,-0.39948766028892946,-1.0,-1.0,-1.0,-0.7860164701943249,-0.5756537606261608,-0.36819647841347347,-1.0,False
14313,-0.4025742837159981,-0.2761552488722997,-1.0,-0.7360582269542151,-1.0,-0.7860164701943249,-0.4515404419482911,-0.4294245659089597,-1.0,False
14314,-0.4025742837159981,-0.2904696074761032,-0.6818023842614117,-0.7360582269542151,-0.35990552968300293,-0.399272284360778,-0.36348064093924126,-0.36819647841347347,-0.14614595403809783,False
14315,-0.4709067172218383,-0.33909269949498444,-1.0,-1.0,-0.5047553145251255,-0.5720329403886498,-0.4515404419482911,-0.3971062220886703,-1.0,False
14316,-0.434599510071525,-0.2904696074761032,-0.6818023842614117,-0.5816621873485768,-0.42503872547611676,-0.44686059968038205,-0.40435474811860916,-0.3971062220886703,-0.03733798961194601,False
14317,-0.6230663400476832,-0.39948766028892946,-1.0,-1.0,-1.0,-1.0,-0.6637135616352108,-0.3971062220886703,-1.0,False
14318,-0.6230663400476832,-0.39948766028892946,-1.0,-1.0,-0.7523776572625627,-0.7860164701943249,-0.5756537606261608,-0.34204443416258457,-1.0,False
14319,-0.4025742837159981,-0.2761552488722997,-1.0,-0.7360582269542151,-0.7523776572625627,-0.7860164701943249,-0.4515404419482911,-0.4294245659089597,-1.0,False
14320,-0.4709067172218383,-0.33909269949498444,-0.3636047685228234,-0.47211645390843004,-0.5047553145251255,-0.5720329403886498,-0.4515404419482911,-0.36819647841347347,0.06795547023613846,False
14321,-0.4025742837159981,-0.2904696074761032,-1.0,-1.0,-0.35990552968300293,-0.399272284360778,-0.40435474811860916,-0.4294245659089597,-1.0,False
14322,-0.6230663400476832,-0.39948766028892946,-1.0,-1.0,-1.0,-1.0,-0.6637135616352108,-0.4294245659089597,-1.0,False
14323,-0.4709067172218383,-0.33909269949498444,-0.3636047685228234,-0.47211645390843004,-0.5047553145251255,-0.5720329403886498,-0.4515404419482911,-0.36819647841347347,0.06795547023613846,False
14324,-0.4025742837159981,-0.2904696074761032,-1.0,-1.0,-0.7523776572625627,-0.6608441294860572,-0.4515404419482911,-0.4294245659089597,-1.0,False
14325,-0.7012871418579991,-0.5126796946753136,-1.0,-1.0,-1.0,-1.0,-0.6637135616352108,-0.46606408223312135,-1.0,False
14326,-0.7012871418579991,-0.5126796946753136,-1.0,-1.0,-1.0,-1.0,-0.6637135616352108,-0.46606408223312135,-1.0,False
14327,-0.7012871418579991,-0.5126796946753136,-1.0,-1.0,-1.0,-1.0,-0.6637135616352108,-0.46606408223312135,-1.0,False
14328,-0.7012871418579991,-0.5126796946753136,-1.0,-1.0,-1.0,-0.7860164701943249,-0.6637135616352108,-0.46606408223312135,-1.0,False
14329,-0.07521388440583887,-0.0010263708986139042,-1.0,-1.0,-1.0,-0.7860164701943249,-0.29517615273212283,-0.1060148558009597,-1.0,False
14330,-0.07521388440583887,-0.0010263708986139042,-1.0,-1.0,-1.0,-1.0,-0.5756537606261608,-0.34204443416258457,-1.0,False
14331,-0.07521388440583887,-0.0010263708986139042,-1.0,-1.0,-0.7523776572625627,-0.6608441294860572,-0.29517615273212283,-0.1060148558009597,-1.0,False
14332,-0.07521388440583887,-0.0010263708986139042,-1.0,-1.0,-1.0,-1.0,-0.5756537606261608,-0.34204443416258457,-1.0,False
14333,-0.06629832630180577,-0.0010263708986139042,-1.0,-1.0,-0.7523776572625627,-1.0,-0.5756537606261608,-0.3971062220886703,-1.0,False
14334,-0.07521388440583887,-0.0010263708986139042,-1.0,-1.0,-1.0,-1.0,-0.5756537606261608,-0.34204443416258457,-1.0,False
14335,-0.07521388440583887,-0.0010263708986139042,-1.0,-1.0,-1.0,-0.7860164701943249,-0.29517615273212283,-0.1060148558009597,-1.0,False
14336,-0.06629832630180577,-0.0010263708986139042,-0.6818023842614117,-1.0,-0.7523776572625627,-1.0,-0.5756537606261608,-0.3971062220886703,0.06673724848087481,False
14337,-0.07521388440583887,-0.0010263708986139042,-1.0,-1.0,-0.7523776572625627,-0.5031456303010358,-0.29517615273212283,-0.1060148558009597,-1.0,False
14338,-0.07521388440583887,-0.0010263708986139042,-1.0,-1.0,-1.0,-1.0,-0.4515404419482911,-0.25694140082148886,-1.0,False
14339,-0.06629832630180577,-0.0010263708986139042,-0.6818023842614117,-1.0,-0.7523776572625627,-1.0,-0.5756537606261608,-0.3971062220886703,0.06673724848087481,False
14340,-0.07521388440583887,-0.0010263708986139042,-1.0,-1.0,-0.7523776572625627,-0.5031456303010358,-0.2148661607886191,-0.05775242987625939,-1.0,False
14341,-0.06629832630180577,-0.0010263708986139042,-0.6818023842614117,-1.0,-0.7523776572625627,-1.0,-0.5756537606261608,-0.3971062220886703,0.06673724848087481,False
14342,-0.06629832630180577,-0.0010263708986139042,-0.6818023842614117,-1.0,-0.7523776572625627,-1.0,-0.5756537606261608,-0.3971062220886703,0.06673724848087481,False
14343,-0.07521388440583887,-0.0010263708986139042,-1.0,-1.0,-1.0,-1.0,-0.36348064093924126,-0.1646171932774565,-1.0,False
14344,-0.06629832630180577,-0.0010263708986139042,-1.0,-1.0,-1.0,-1.0,-0.6637135616352108,-0.3971062220886703,-1.0,False
14345,-0.07521388440583887,-0.0010263708986139042,-1.0,-1.0,-1.0,-1.0,-0.36348064093924126,-0.15185262279890444,-1.0,False
14346,-0.07521388440583887,-0.0010263708986139042,-1.0,-1.0,-0.7523776572625627,-0.5031456303010358,-0.29517615273212283,-0.1060148558009597,-1.0,False
14347,-0.07521388440583887,-0.0010263708986139042,-1.0,-1.0,-1.0,-1.0,-0.36348064093924126,-0.15185262279890444,-1.0,False
14348,-0.07521388440583887,-0.0010263708986139042,-1.0,-1.0,-1.0,-1.0,-0.36348064093924126,-0.1646171932774565,-1.0,False
14349,-0.07521388440583887,-0.0010263708986139042,-1.0,-1.0,-0.7523776572625627,-0.6608441294860572,-0.29517615273212283,-0.1060148558009597,-1.0,False
14350,-0.07521388440583887,-0.0010263708986139042,-1.0,-1.0,-1.0,-1.0,-0.36348064093924126,-0.15185262279890444,-1.0,False
14351,-0.07521388440583887,-0.0010263708986139042,-1.0,-1.0,-1.0,-1.0,-0.36348064093924126,-0.15185262279890444,-1.0,False
14352,-0.07521388440583887,-0.0010263708986139042,-1.0,-1.0,-1.0,-1.0,-0.36348064093924126,-0.1646171932774565,-1.0,False
14353,-0.06629832630180577,-0.0010263708986139042,-0.6818023842614117,-1.0,-0.7523776572625627,-1.0,-0.5756537606261608,-0.3971062220886703,0.06673724848087481,False
14354,-0.07521388440583887,-0.0010263708986139042,-1.0,-1.0,-0.7523776572625627,-0.399272284360778,-0.2148661607886191,-0.04904094318159946,-1.0,False
14355,-0.06629832630180577,-0.0010263708986139042,-0.6818023842614117,-1.0,-0.7523776572625627,-1.0,-0.5756537606261608,-0.3971062220886703,0.06673724848087481,False
14356,-0.07521388440583887,-0.0010263708986139042,-1.0,-1.0,-1.0,-1.0,-0.36348064093924126,-0.15185262279890444,-1.0,False
14357,-0.07521388440583887,-0.0010263708986139042,-1.0,-1.0,-1.0,-1.0,-0.36348064093924126,-0.15185262279890444,-1.0,False
14358,-0.07521388440583887,-0.0010263708986139042,-1.0,-1.0,-0.7523776572625627,-0.6608441294860572,-0.29517615273212283,-0.1060148558009597,-1.0,False
14359,-0.07521388440583887,-0.0010263708986139042,-1.0,-1.0,-1.0,-1.0,-0.36348064093924126,-0.15185262279890444,-1.0,False
14360,-0.07521388440583887,-0.0010263708986139042,-1.0,-1.0,-0.7523776572625627,-0.5031456303010358,-0.2660016011301547,-0.09565933313300545,-1.0,False
14361,-0.06629832630180577,-0.0010263708986139042,-1.0,-1.0,-0.7523776572625627,-1.0,-0.6637135616352108,-0.4294245659089597,-1.0,False
14362,-0.07521388440583887,-0.0010263708986139042,-1.0,-1.0,-1.0,-0.7860164701943249,-0.29517615273212283,-0.1060148558009597,-1.0,False
14363,-0.07521388440583887,-0.0010263708986139042,-1.0,-1.0,-0.7523776572625627,-0.5031456303010358,-0.2148661607886191,-0.05775242987625939,-1.0,False
14364,-0.07521388440583887,-0.0010263708986139042,-1.0,-1.0,-0.7523776572625627,-0.44686059968038205,-0.2148661607886191,-0.05775242987625939,-1.0,False
14365,-0.07521388440583887,-0.0010263708986139042,-1.0,-1.0,-1.0,-1.0,-0.36348064093924126,-0.1646171932774565,-1.0,False
14366,-0.07521388440583887,-0.0010263708986139042,-1.0,-1.0,-1.0,-1.0,-0.36348064093924126,-0.15185262279890444,-1.0,False
