,current_duration,n__fc__rw7,n__tc__rw7,n__fc__rw30,n__me__rw30,target,dummy_pred,dummy_proba,svc_proba,svc_pred,lgbm_proba,lgbm_pred
19272,0.6420765304513302,0.5796618766207391,0.6666666666666667,0.9327642513188373,0.6666666666666667,1,0,0.0,0.7327187988953978,1,0.9566345457910304,1
19273,0.3764415301372092,0.0,0.0,0.0,0.0,1,0,0.0,0.14002607139587397,1,0.713447633733605,1
19274,0.4908625586788714,0.3125013021958042,0.3333333333333333,0.5258713209822538,0.0,1,0,0.0,0.3683585986176796,1,0.9230476073616095,1
19275,0.9905502779858438,0.6702283290594582,0.7539531690476383,0.7448714099595143,0.8616541669070521,1,0,0.0,0.576632452829581,1,0.9890171193404831,1
19276,0.10881600552795231,0.0,0.0,0.0,0.0,1,0,0.0,0.240765317565873,1,0.7520251730723917,1
19277,0.538544870388899,0.0,0.3333333333333333,0.28379107299583456,0.5283208335737187,1,0,0.0,0.4164513014088574,1,0.8596963560024502,1
19278,0.3764415301372092,0.0,0.0,0.0,0.0,1,0,0.0,0.14002607139587397,1,0.713447633733605,1
19279,0.6752219153655387,0.0,0.21030991785715247,0.28379107299583456,0.33333333333333337,1,0,0.0,0.211447165239331,1,0.9454710488684571,1
19280,0.3986071402138066,0.6295320036582305,0.5436432511904858,0.5675821459916692,0.33333333333333337,1,0,0.0,0.5718014905091042,1,0.8529243619711552,1
19281,0.37769166626227274,0.35541805240316365,0.42061983571430495,0.28379107299583456,0.33333333333333337,1,0,0.0,0.5,1,0.7535661483291175,1
19282,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.265999991763407,1,0.7099363580222838,1
19283,0.814872394962312,0.0,0.21030991785715247,0.3581044635020828,0.6666666666666667,1,1,1.0,0.2570548610689343,1,0.9523606874488919,1
19284,0.505325880817542,0.0,0.0,0.0,0.0,1,0,0.0,0.09048688945893944,1,0.5741270082251034,1
19285,0.17246928824007043,0.0,0.0,0.0,0.0,1,0,0.0,0.2203836444779802,1,0.6813191650186559,1
